ID,Firm_ID,Year_of_Establishment,FirmName,Legal_Representative,Registered_Capital,Paid_in_Capital,Date_of_Establishment,Business_Status,Unified_social_credil_code,Registration_number,Taxpayer_number,Organization_code,Type_of_enterprise,Industry,Date_of_approval,Registration_Authority,Term_of_operation,Taxpayer_qualification,Staff_size,Insured_number,Former_name,English_name,Registered_address,Business_scope,Email,Label,Province,Province_code,City,City_code,County,County_code
13438679,efa1cd08aa906f80772269aaa0c00d36,2018,洛阳九鹤堂医药连锁有限公司嵩县闫庄鑫康药店,王爱玲,-,-,2018-10-26,存续,91410325MA45XAR915,-,91410325MA45XAR915,MA45XAR91,有限责任公司分公司(自然人独资),零售业,,嵩县市场监督管理局,2018-10-26至无固定期限,-,-,-,-,-,河南省洛阳市嵩县闫庄镇闫庄街滨河路西150米,中成药、中药饮片、化学药制剂、抗生素、生化药品、生物制品（除疫苗）零售；生活日用品、保健品、乳制品、计生用品、化妆品、消毒用品、食品、电子器材、日用百货、服装、医疗器械（凭有效许可证经营）销售。（涉及许可经营项目，应取得相关部门许可后方可经营）,,小微企业,河南省,410000,洛阳市,410300,嵩县,410325
111508923,fdbfb69d8727622408105f725f6f8bc2,2017,北京牧天盛合皮草设计有限公司,段冬梅,100 万元,,2017-06-23,开业,,110115023651321,91110115MA00FJQW8J,MA00FJQW8,有限责任公司(自然人独资),纺织服装、服饰业,None,大兴分局,2017-06-23至2047-06-22,,,,None,None,北京市大兴区旧桥路1号院1号楼13层1605,None,,,北京市,110000,北京市,110000,大兴区,110115
59233214,1588401a08c0e2d035717792dfcd8f35,2017,台江县花花服装店,邰春花,0.0001万人民币,,2017-05-26,存续,,,,,,,,,,,,,,,,,,,贵州省,520000,黔东南苗族侗族自治州,522600,台江县,522630
76950540,bd2d170ad2afb7d6b8a061c84a3aed61,2018,东阳市江北顾点家具商行,顾军刚,0.0001万人民币,,2018-01-05,存续,,,,,,,,,,,,,,,,,,小微企业,浙江省,330000,金华市,330700,东阳市,330783
58888203,45090871868b866462449eaa61b4c742,2017,乐清市柳市刘杰羊肉烩面馆,刘国杰,0.0008万人民币,,2017-11-06,注销,,,,,,,,,,,,,,,,,,,浙江省,330000,温州市,330300,乐清市,330382
6354067,bf58abcbee96f28d0f2bb01cd3487db3,2018,六安斌斌汽车服务有限公司,周兵,100万,-,2018-09-12,存续,91341500MA2T2E8H67,341500000346857,91341500MA2T2E8H67,MA2T2E8H6,有限责任公司(自然人独资),机动车、电子产品和日用产品修理业,,六安市市场监督管理局,2018-09-12至无固定期限,-,-,-,-,-,六安市磨子潭路振华翡翠湾A区35#105铺,洗车服务；汽车保养及内饰清洗服务；汽车饰品零售；汽车租赁、销售；机动车维修经营；汽车美容；二手车中介服务；商务信息咨询服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,,,安徽省,340000,六安市,341500,裕安区,341503
24126809,b076844dbc1305ebeff8684db9be362a,2018,南京叶子建筑工程有限公司,胡本兵,100万人民币,-,2018-06-11,在业,91320117MA1WP2RU7B,-,91320117MA1WP2RU7B,MA1WP2RU7,有限责任公司(自然人独资),房屋建筑业,,南京市溧水区行政审批局,2018-06-11至无固定期限,-,-,0,-,-,南京市溧水区永阳镇秦淮大道301号顾家欧亚达商业广场13幢402室,建筑工程、土石方工程、园林绿化工程、装饰装修工程、管道安装工程、水电安装工程、水利工程施工；建筑劳务分包服务；建材、五金配件、装饰材料销售；机械设备租赁服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,,小微企业,江苏省,320000,南京市,320100,溧水区,320117
79298282,83d33b186ea459f3991d253fbded0f2c,2017,桂阳县民意商行,骆跃会,,,2017-06-27,存续,,,,,,,,,,,,,,,,,,小微企业,湖南省,430000,郴州市,431000,桂阳县,431021
125686875,0ca7f1984b8bb2068b58f0aa689d4309,2017,喀左县公营子镇小郭专业刮白防水门市,郭龙梅,-,,2017-07-04,存续,,,,,,,None,,,,,,,,,,,None,辽宁省,210000,朝阳市,211300,喀喇沁左翼蒙古族自治县,211324
13654621,88e218406e9274d1e0fd3edaa380b49d,2018,江苏华创高新医疗科技有限公司,张永合,2180万人民币,100万人民币,2018-07-11,在业,91320583MA1WUUCH98,-,91320583MA1WUUCH98,MA1WUUCH9,有限责任公司(自然人投资或控股),研究和试验发展,,昆山市市场监督管理局,2018-07-11至2048-07-10,-,-,0,-,-,昆山市花桥镇金星路18号9号房,医疗器械研发与制造，医疗科技专业领域的技术开发、技术转让、技术咨询；医疗器械的销售，软件开发与销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,bobin7792@dingtalk.com,小微企业,江苏省,320000,苏州市,320500,昆山市,320583
63379927,af87a6ef87d42119be83ed3e8457c5f5,2018,端州区昌顺水电工程部,莫汉坚,,,2018-10-24,注销,,,,,,,,,,,,,,,,,,,广东省,440000,肇庆市,441200,端州区,441202
101517631,5aff7c0760c79107e535f4fe838bf9a2,2017,乌审旗海峰运输有限公司,黄海峰,5.000000万人民币,,2017-10-24,存续（在营、开业、在册）,,150626000043150,91150626MA0NKUHB77,MA0NKUHB7,有限责任公司(自然人独资),道路运输业,None,乌审旗工商行政管理局,2017-10-24至2047-10-23,,,,None,None,内蒙古自治区鄂尔多斯市乌审旗图克镇葫芦素村三社,None,,,内蒙古自治区,150000,鄂尔多斯市,150600,乌审旗,150626
32006891,71f463664cce3d0cd9ea92c6da291db0,2018,新郑市龙湖镇李来义土耳其烤肉店,李来义,,,2018-03-14,存续,,,,,,,,,,,,,,,,,,小微企业,河南省,410000,郑州市,410100,新郑市,410184
18841188,03620d18504bdbf7c59d5a57b89784b7,2017,广州裕禧贸易有限公司,苏甜甜,10万人民币,-,2017-06-21,在业,91440101MA59PFQQX5,-,91440101MA59PFQQX5,MA59PFQQX,有限责任公司(自然人独资),批发业,,广州市天河区工商行政管理局,2017-06-21至无固定期限,-,-,0,,-,广州市天河区华夏路28号1509房（仅限办公用途）,编制、缝纫日用品批发;化妆品及卫生用品批发;商品批发贸易（许可审批类商品除外）;箱、包批发;箱包检测服务;纺织品、针织品及原料批发;服装批发;服装辅料批发;头饰批发;鞋批发;帽批发;箱、包零售,,小微企业,广东省,440000,广州市,440100,天河区,440106
31927597,4f4f814a397fd0f28a5baeb6cd46c658,2017,天津市宝坻区菲凡水果经营部,杨怀君,0.001万人民币,,2017-12-15,注销,,,,,,,,,,,,,,,,,,,天津市,120000,天津市,120000,宝坻区,120115
25262603,62945ff3e30f4c84ecd8cf160434a71f,2018,厦门灵鼠贸易有限公司,林荣来,100万人民币,-,2018-05-02,存续,91350203MA31NFM775,350203200891601,91350203MA31NFM775,MA31NFM77,有限责任公司(自然人投资或控股),批发业,,厦门市思明区市场监督管理局,2018-05-02至2068-05-01,-,-,-,-,-,厦门市思明区东浦路103号202室,服装批发；鞋帽批发；化妆品及卫生用品批发；厨房、卫生间用具及日用杂货批发；灯具、装饰物品批发；家用电器批发；其他家庭用品批发；文具用品批发；体育用品及器材批发（不含弩）；其他文化用品批发；建材批发；计算机、软件及辅助设备批发；其他农牧产品批发；服装零售；鞋帽零售；化妆品及卫生用品零售；钟表、眼镜零售；箱、包零售；厨房用具及日用杂品零售；其他日用品零售；文具用品零售；体育用品及器材零售（不含弩）；工艺美术品及收藏品零售（不含文物、象牙及其制品）；乐器零售；其他文化用品零售；家用视听设备零售；日用家电设备零售；计算机、软件及辅助设备零售；其他电子产品零售；互联网销售；软件开发；信息系统集成服务；信息技术咨询服务；其他未列明信息技术服务业（不含需经许可审批的项目）；其他互联网服务（不含需经许可审批的项目）；其他未列明商务服务业（不含需经许可审批的项目）。,,小微企业,福建省,350000,厦门市,350200,思明区,350203
14645464,6b87e62071286c70d49d584f2adfdc6d,2018,林芝市桃花渡农业科技有限责任公司,李保民,480万,-,2018-01-24,存续,91540402MA6T50H85H,540402200004113,91540402MA6T50H85H,MA6T50H85,有限责任公司(自然人独资),农业,,林芝市巴宜区市场监督管理局,2018-01-24至无固定期限,-,-,-,-,-,西藏自治区林芝市巴宜区米瑞乡玉荣增村39号,果蔬种植销售，养殖，旅游接待。,,,西藏自治区,540000,林芝市,540400,巴宜区,540402
104397626,a282158f1604262ed338866d0847bc5c,2017,北京云涵汽车销售有限公司,姜春峰,500 万人民币,,2017-11-09,开业,,110113024425346,91110113MA018PNH56,MA018PNH5,有限责任公司(自然人投资或控股),零售业,None,顺义分局,2017-11-09至无固定期限,,,,None,None,北京市顺义区仁和镇平各庄村顺通路27号2幢349号,None,,,北京市,110000,北京市,110000,顺义区,110113
74379046,d688687b2de3425f32cfff48ccb98836,2017,西安市莲湖区秀玲多味饺子馆,杜建萍,0.001万人民币,,2017-06-16,注销,,,,,,,,,,,,,,,,,,,陕西省,610000,西安市,610100,莲湖区,610104
78159217,942f07c95cb18ff42e4e2fcc105a130e,2018,武安市旺平劳务服务队,张广平,,,2018-11-21,存续,,,,,,,,,,,,,,,,,,小微企业,河北省,130000,邯郸市,130400,武安市,130481
92608655,419da3e8e7b2a85e06ed7e22c6dade28,2018,永嘉县桥下镇晓芬来料加工场,全晓芬,,,2018-06-20,存续,,,,,,,,,,,,,,,,,,小微企业,浙江省,330000,温州市,330300,永嘉县,330324
53428285,9a751bf3bc66ce751b8aea9398429bf4,2017,太原市迎泽区昊睿特电子产品经销部,葛敏强,1万人民币,,2017-03-21,存续,,,,,,,,,,,,,,,,,,小微企业,山西省,140000,太原市,140100,迎泽区,140106
89688664,a4e325c30d6e471adb3c3ae18a4a99f9,2017,莆田市秀屿区东峤飞马家禽养殖场,黄飞马,0.0118万人民币,,2017-04-18,存续,,,,,,,,,,,,,,,,,,小微企业,福建省,350000,莆田市,350300,秀屿区,350305
80246254,e3d15cd4fd36736452f7e16235623640,2017,宽城区刘记川天椒麻辣烫店,孙小亮,1万人民币,,2017-03-14,存续,,,,,,,,,,,,,,,,,,,吉林省,220000,长春市,220100,宽城区,220103
27722847,36ada30513a9d2ba708024553ac9a34d,2018,秀山县洁优市政工程有限公司,陈奉友,12万,-,2018-03-09,存续,91500241MA5YRWJH12,500241010353031,91500241MA5YRWJH12,MA5YRWJH1,有限责任公司(自然人独资),零售业,,秀山土家族苗族自治县市场监督管理局,2018-03-09至无固定期限,-,-,0,-,-,重庆市秀山县中和街道花灯大道70号福广建材批发市场3-11-2-1#,"一般项目：市政设施维护；垃圾清运服务；保洁服务；清洁服务；环卫设施售后服务；绿化树苗培育；园林工程施工及管护；绿化养护服务；河道湖泊治理服务；水土流失防治服务；生态修复工程后期运营维护服务；批发、零售:市政实施、环卫设施、消防设备、垃圾清运处理设备、防洪防涝设备、环保设备、塑料制品、家具、草花、苗木、化肥(不含危险化学品)、标识标牌、照明灯具、体育用品、办公用品、汽车及配件、摩托车及配件；环保设备、垃圾处理设备的研发、制造、销售(须经审批的经营项目,取得审批后方可从事经营)。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）",248550150@qq.com,小微企业,重庆市,500000,重庆市,500000,秀山土家族苗族自治县,500241
121149596,de90d89848b48b216f3be42ad22316ab,2017,任丘市隆鑫配货站,张国霞,-,,2017-11-23,存续,,,,,,,None,,,,,,,,,,,None,河北省,130000,沧州市,130900,任丘市,130982
76496637,4e67591986160fed43047db9c4006705,2018,东明县素金壁画经营店,董素真,,,2018-09-20,注销,,,,,,,,,,,,,,,,,,小微企业,山东省,370000,菏泽市,371700,东明县,371728
54071463,38548eba1cf98252aad78ba5607dafe8,2018,雷山县西江镇周妹小吃店二店,周子兰,,,2018-06-27,存续,,,,,,,,,,,,,,,,,,小微企业,贵州省,520000,黔东南苗族侗族自治州,522600,雷山县,522634
27017075,abb8c556f47d17ae53440c90428e7d18,2017,泸州泰天装饰设计有限公司,代学彬,100万人民币,-,2017-07-13,注销,91510504MA64YTRX88,510504000097084,91510504MA64YTRX88,MA64YTRX8,有限责任公司(自然人独资),建筑装饰和其他建筑业,,泸州市龙马潭区工商行政管理局,2017-07-13至无固定期限,-,-,0,-,-,四川自贸区川南临港片区云台路一段68号西南商贸城二期D区LM-502号,建筑装饰、装修设计及施工；销售：室内装修材料、家用电器。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,,,四川省,510000,泸州市,510500,龙马潭区,510504
62613390,897e8fc856e6811ce2f6575dc57da42f,2018,松潘鼎信广告,刘孔平,0.001万人民币,,2018-01-16,存续,,,,,,,,,,,,,,,,,,,四川省,510000,阿坝藏族羌族自治州,513200,松潘县,513224
70433138,701c30849ed15e35f5989c96d82eb786,2017,习水县创新电脑科技部,钟明敬,0.001万人民币,,2017-03-09,存续,,,,,,,,,,,,,,,,,,,贵州省,520000,遵义市,520300,习水县,520330
82621174,84266875a1c984c2c02ad208208a9e05,2018,双流区胡杨林抓饭店,赵小明,,,2018-05-10,存续,,,,,,,,,,,,,,,,,,小微企业,四川省,510000,成都市,510100,双流区,510116
87617462,93acf0e86ae629fb4e50c5df96f74429,2017,彭州市濛阳镇鑫龙饭店,龙再勇,0.0002万人民币,,2017-07-04,存续,,,,,,,,,,,,,,,,,,,四川省,510000,成都市,510100,彭州市,510182
15064994,3406e8ddffcd2a9958ec69633ee896f3,2018,六安市祥悦文化传媒有限公司,陈亚辉,100万,100万,2018-11-26,存续,91341500MA2T95XL17,341500000354949,91341500MA2T95XL17,MA2T95XL1,有限责任公司(自然人独资),商务服务业,,六安市市场监督管理局,2018-11-26至无固定期限,-,-,0,-,-,安徽省六安市裕安区解放中路豪门花园11号楼108号,文化艺术交流；展览展示与策划；企业管理咨询服务；形象策划；商务信息咨询；市场推广宣传及营销策划；营养健康咨询服务；旅游咨询服务；美容美发咨询服务；互联网技术咨询服务；教育用品开发与销售；广告设计、制作、代理；日用百货、化妆品、电子产品、办公用品、母婴用品、食用农产品的批发、零售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,"""2234129499@qq.com"",""18655166677@qq.com""",小微企业,安徽省,340000,六安市,341500,裕安区,341503
125774900,18a1a501ccd6a1f8a383f1a98ff682d3,2017,沙河市亿诚日用品门市,李利娟,-,,2017-09-18,存续,,,,,,,None,,,,,,,,,,,None,河北省,130000,邢台市,130500,沙河市,130582
32447406,ee3fd47558aca574358d3605aac1e257,2018,阿克苏市樊氏卤肘子店,樊其银,,,2018-09-11,存续,,,,,,,,,,,,,,,,,,,新疆维吾尔自治区,650000,阿克苏地区,652900,阿克苏市,652901
20588038,4761c1d416519507217e7b70de461ff2,2018,深圳市新梦创文化传播有限公司,胡江,100万人民币,-,2018-03-05,存续,91440300MA5F0T9T3A,440300203756392,91440300MA5F0T9T3A,MA5F0T9T3,有限责任公司(自然人独资),商务服务业,,深圳市市场监督管理局,2018-03-05至无固定期限,-,-,0,-,-,深圳市光明新区马田街道马田路25号亿业威商夏411,文化艺术活动策划；企业品牌形象策划；市场营销策划；企业管理咨询；商务信息咨询（以上均不含信托、金融、证券、保险、银行业务、人才中介服务及其它限制项目）；演讲培训，展览展示策划；影视策划；图文设计；计算机的技术开发及技术咨询；会议策划；礼仪策划；摄影服务；从事广告业务（法律法规、国务院规定需另行办理广告经营审批的，需取得许可后方可经营）；经营电子商务（不含许可经营项目）；国内贸易；经营进出口业务。（法律、行政法规或者国务院决定禁止和规定在登记前须经批准的项目除外 ）,13242088232@139.com,小微企业,广东省,440000,深圳市,440300,光明区,440311
37090260,52005b0ab0915d7ee591e7b624fb71cc,2017,绵阳市安州区兴仁下街邓家副食店,余天秀,5万人民币,,2017-03-16,存续,,,,,,,,,,,,,,,,,,小微企业,四川省,510000,绵阳市,510700,安州区,510705
95598329,84b2436344987a0b81f978f41922a0bf,2017,方城县唐宝宝电脑店,刘洋,0.0005万人民币,,2017-06-16,存续,,,,,,,,,,,,,,,,,,小微企业,河南省,410000,南阳市,411300,方城县,411322
96767494,1c6c49b51a5d560d492243d64d8a0fa1,2017,南充市高坪区马家乡渔米香水果种植专业合作社,杨顺东,100万人民币,,2017-04-19,存续,,,,,,,,,,,,,,,,,,,四川省,510000,南充市,511300,高坪区,511303
81974646,c3ec41ea60276d6bb46dd6d8ad9138e7,2018,利津县幼爱孕婴童用品店,刘志龙,,,2018-09-25,在营企业,,,,,,,,,,,,,,,,,,,山东省,370000,东营市,370500,利津县,370522
57107315,50f2ab9766b1e95e2cd0685d887b9e67,2017,成都大罗界金悦网吧,罗明杰,,,2017-06-23,注销,,,,,,,,,,,,,,,,,,,四川省,510000,成都市,510100,武侯区,510107
22417287,c8fcced0a0a27c5b226598742bba7732,2018,乾安县杰奥工程服务有限公司,王丽杰,10万人民币,-,2018-08-15,存续,91220723MA1508PF7F,220723200113416,91220723MA1508PF7F,MA1508PF7,有限责任公司(自然人投资或控股),土木工程建筑业,,乾安县工商行政管理局,2018-08-15至无固定期限,-,-,0,-,-,吉林省松原市乾安县乾安县乾安镇群英街,土石方工程服务，工程机械租赁；线路、打井及其他基础钻坑服务；土木建筑、混凝土浇注、打桩、井场施工服务；砂石料经销。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,13252503216@126.com,小微企业,吉林省,220000,松原市,220700,乾安县,220723
